10553732902,225476575,02/25/2019 01:36:36 PM,02/25/2019 01:48:37 PM,,,,,I agree,Gay,Man,Single,A few friends,,,,,,Growlr,,,,Scruff,,,,,,,,,Growlr,,,,Scruff,,,,,Face only,34,Large,Native American,Versatile,,,,,,"None, don't hide anything",Very important to my sense of who I am,Somewhat important to my sense of who I am,Extremely important to my sense of who I am,Very important to my sense of who I am,Extremely important to my sense of who I am,Extremely important to my sense of who I am,Not important to my sense of who I am,Somewhat important to my sense of who I am,Slightly important to my sense of who I am,Somewhat important to my sense of who I am,Image 4,Image 4,Image 1,Image 2,Image 4,Image 3,Image 3,Image 1,Image 3,Image 3,,,Image 3,Image 4,,Image 6,Image 7,,Image 9,,,Image 2,,,Image 5,Image 6,,,Image 9,Image 10,,,,,,,Image 7,,Image 9,,Image 1,,,Image 4,Image 5,Image 6,,,Image 9,
10553581852,225476575,02/25/2019 12:40:25 PM,02/25/2019 12:52:00 PM,,,,,I agree,Gay,Man,Single,Everyone,Adam4Adam,,,Grindr,,,Hornet,,OkCupid,Scruff,,,,,,,Grindr,,,,,,Scruff,,,,,Body and face,31,Average,Other,Top,,,,Ethnicity,Sexual position,,Not important to my sense of who I am,Slightly important to my sense of who I am,Very important to my sense of who I am,Somewhat important to my sense of who I am,Slightly important to my sense of who I am,Extremely important to my sense of who I am,Somewhat important to my sense of who I am,Not important to my sense of who I am,Not important to my sense of who I am,Slightly important to my sense of who I am,Image 1,Image 3,Image 1,Image 2,Image 2,Image 4,Image 2,Image 2,Image 3,Image 2,,,Image 3,,,Image 6,,,Image 9,,,,,,Image 5,,Image 7,,,,,,,,,,Image 7,,,Image 10,,,,Image 4,,,,,,Image 10
10553503672,225476575,02/25/2019 12:14:00 PM,02/25/2019 12:20:45 PM,,,,,I agree,Gay,Man,Single,Most of my friends,,Daddyhunt,,Grindr,,Growlr,Hornet,Jack'd,,Scruff,Surge,Tinder,,,,,Grindr,,,,,,,,Tinder,,,Face only,21,Toned,Asian,Versatile,,,,,,"None, don't hide anything",Somewhat important to my sense of who I am,Somewhat important to my sense of who I am,Somewhat important to my sense of who I am,Somewhat important to my sense of who I am,Somewhat important to my sense of who I am,Somewhat important to my sense of who I am,Somewhat important to my sense of who I am,Somewhat important to my sense of who I am,Somewhat important to my sense of who I am,Somewhat important to my sense of who I am,Image 4,Image 3,Image 4,Image 2,Image 4,Image 3,Image 4,Image 3,Image 1,Image 1,Image 1,,Image 3,Image 4,,,Image 7,,Image 9,,Image 1,Image 2,,,Image 5,Image 6,,,,Image 10,Image 1,,,,Image 5,,Image 7,,Image 9,Image 10,Image 1,,,Image 4,,Image 6,Image 7,,Image 9,
10553377571,225476575,02/25/2019 11:29:29 AM,02/25/2019 11:36:06 AM,,,,,I agree,Gay,Man,Single,Everyone,,,,Grindr,,Growlr,Hornet,,OkCupid,Scruff,,Tinder,Some other app,,,,Grindr,,,,,,Scruff,,Tinder,,,Body and face,26,Average,Black,Bottom,,,,,Sexual position,,Somewhat important to my sense of who I am,Not important to my sense of who I am,Not important to my sense of who I am,Extremely important to my sense of who I am,Not important to my sense of who I am,Not important to my sense of who I am,Somewhat important to my sense of who I am,Not important to my sense of who I am,Not important to my sense of who I am,Extremely important to my sense of who I am,Image 1,Image 3,Image 3,Image 1,Image 2,Image 4,Image 3,Image 1,Image 1,Image 4,,,Image 3,Image 4,Image 5,Image 6,,,Image 9,,Image 1,Image 2,,,Image 5,,,,Image 9,Image 10,Image 1,Image 2,,Image 4,,Image 6,Image 7,,Image 9,,,Image 2,,Image 4,Image 5,Image 6,Image 7,,,Image 10
10553140999,225476575,02/25/2019 10:08:16 AM,02/25/2019 10:12:29 AM,,,,,I agree,Mostly straight,Man,In a relationship,Only the guys I have sex with,,,,Grindr,,,,,,Scruff,,Tinder,,,,,Grindr,,,,,,,,Tinder,,,Nothing (blank),26,Muscular,White,Bottom,Profile pic,,,,,,Not important to my sense of who I am,Not important to my sense of who I am,Not important to my sense of who I am,Somewhat important to my sense of who I am,Very important to my sense of who I am,Very important to my sense of who I am,Somewhat important to my sense of who I am,Not important to my sense of who I am,Very important to my sense of who I am,Very important to my sense of who I am,Image 4,Image 4,Image 4,Image 3,Image 1,Image 1,Image 3,Image 1,Image 1,Image 1,Image 1,,Image 3,Image 4,,,Image 7,,Image 9,,,Image 2,,Image 4,,Image 6,,,,Image 10,Image 1,,Image 3,,Image 5,,Image 7,,Image 9,,Image 1,,,Image 4,Image 5,,Image 7,,Image 9,
10551660340,225476575,02/24/2019 02:09:37 PM,02/24/2019 02:22:40 PM,,,,,I agree,Gay,Man,Single,A few family members,Adam4Adam,,,Grindr,Grizzly,Growlr,,Jack'd,,Scruff,,,,Adam4Adam,,,Grindr,Grizzly,,,Jack'd,,Scruff,,,,,Body and face,60,Average,White,Bottom,,,,,,"None, don't hide anything",Slightly important to my sense of who I am,Not important to my sense of who I am,Somewhat important to my sense of who I am,Somewhat important to my sense of who I am,Somewhat important to my sense of who I am,Very important to my sense of who I am,Somewhat important to my sense of who I am,Not important to my sense of who I am,Not important to my sense of who I am,Somewhat important to my sense of who I am,Image 4,Image 3,Image 1,Image 2,Image 1,Image 3,Image 2,Image 1,Image 3,Image 1,Image 1,,Image 3,,,,,,Image 9,,,,Image 3,,Image 5,,,,,,Image 1,,,,Image 5,,Image 7,,Image 9,Image 10,Image 1,,Image 3,Image 4,Image 5,,,,Image 9,
10551604466,225476575,02/24/2019 01:04:52 PM,02/24/2019 01:14:29 PM,,,,,I agree,Gay,Cisgender man,Single,Everyone,Adam4Adam,,,Grindr,,,Hornet,Jack'd,,Scruff,,Tinder,Some other app,,,,Grindr,,Growlr,Hornet,,,Scruff,,Tinder,Some other app,,Body only,23,Average,White,Versatile,,Age,,,Sexual position,,Somewhat important to my sense of who I am,Slightly important to my sense of who I am,Very important to my sense of who I am,Very important to my sense of who I am,Very important to my sense of who I am,Extremely important to my sense of who I am,Very important to my sense of who I am,Very important to my sense of who I am,Extremely important to my sense of who I am,Extremely important to my sense of who I am,Image 1,Image 3,Image 1,Image 2,Image 3,Image 3,Image 2,Image 2,Image 3,Image 3,,,,,,Image 6,,,,,,,,,,,,,,,,,,,,,,,,Image 10,,,,Image 4,,,,,,
10551587366,225476575,02/24/2019 12:44:22 PM,02/24/2019 12:50:02 PM,,,,,I agree,Gay,Man,Single,Everyone,Adam4Adam,,,Grindr,,,,Jack'd,,Scruff,,Tinder,,,,,Grindr,,,,,,Scruff,,,,,Body and face,27,Average,Mixed,Versatile,,,,,,"None, don't hide anything",Slightly important to my sense of who I am,Not important to my sense of who I am,Very important to my sense of who I am,Very important to my sense of who I am,Not important to my sense of who I am,Slightly important to my sense of who I am,Somewhat important to my sense of who I am,Not important to my sense of who I am,Not important to my sense of who I am,Slightly important to my sense of who I am,Image 4,Image 3,Image 4,Image 2,Image 1,Image 4,Image 3,Image 1,Image 3,Image 3,Image 1,,Image 3,,,Image 6,Image 7,,Image 9,,Image 1,Image 2,,,Image 5,Image 6,,,,Image 10,,,,,Image 5,,Image 7,Image 8,Image 9,Image 10,Image 1,,,Image 4,Image 5,,,,Image 9,Image 10
10551427956,225476575,02/24/2019 09:30:33 AM,02/24/2019 09:37:48 AM,,,,,I agree,Mostly gay,Man,Single,Most of my friends,Adam4Adam,,,Grindr,,,Hornet,Jack'd,OkCupid,Scruff,,Tinder,,,,,Grindr,,,,,OkCupid,Scruff,,Tinder,,,Face only,47,Average,White,Top,,,,,,"None, don't hide anything",Not important to my sense of who I am,Not important to my sense of who I am,Not important to my sense of who I am,Slightly important to my sense of who I am,Not important to my sense of who I am,Not important to my sense of who I am,Slightly important to my sense of who I am,Not important to my sense of who I am,Not important to my sense of who I am,Slightly important to my sense of who I am,Image 4,Image 3,Image 1,Image 4,Image 4,Image 3,Image 1,Image 4,Image 3,Image 1,,,,Image 4,Image 5,,Image 7,Image 8,Image 9,,Image 1,,,,,,,,Image 9,Image 10,Image 1,,,,,,Image 7,,,Image 10,,Image 2,Image 3,Image 4,,Image 6,,,Image 9,
10551426544,225476575,02/24/2019 09:28:56 AM,02/24/2019 09:36:04 AM,,,,,I agree,Gay,Cisgender man,Single,A few friends,,,,Grindr,,,,Jack'd,,Scruff,,Tinder,,,,,Grindr,,,,Jack'd,,Scruff,,Tinder,Some other app,,Body and face,23,Slim,Black,Top,,,,,,"None, don't hide anything",Slightly important to my sense of who I am,Not important to my sense of who I am,Somewhat important to my sense of who I am,Very important to my sense of who I am,Somewhat important to my sense of who I am,Slightly important to my sense of who I am,Somewhat important to my sense of who I am,Not important to my sense of who I am,Not important to my sense of who I am,Somewhat important to my sense of who I am,Image 1,Image 3,Image 1,Image 2,Image 2,Image 4,Image 1,Image 1,Image 3,Image 2,,Image 2,Image 3,,,Image 6,Image 7,,Image 9,,Image 1,Image 2,,,Image 5,Image 6,Image 7,,,,,Image 2,,,,,Image 7,Image 8,Image 9,Image 10,,Image 2,Image 3,,,,,,,Image 10
10551324535,225476575,02/24/2019 07:04:06 AM,02/24/2019 07:16:39 AM,,,,,I agree,Gay,Man,Single,Everyone,,,,Grindr,,,,,OkCupid,Scruff,,,,,,,Grindr,,,,,,Scruff,,,,,Body and face,42,Average,White,Bottom,,Age,,,,,Not important to my sense of who I am,Somewhat important to my sense of who I am,Somewhat important to my sense of who I am,Very important to my sense of who I am,Somewhat important to my sense of who I am,Very important to my sense of who I am,Very important to my sense of who I am,Somewhat important to my sense of who I am,Slightly important to my sense of who I am,Slightly important to my sense of who I am,Image 3,Image 3,Image 1,Image 2,Image 2,Image 4,Image 1,Image 4,Image 4,Image 2,,,,,,,,,,,,Image 2,,,,,Image 7,,Image 9,,,,,,,,,,,,,,Image 3,,,,,,,Image 10
10550878607,225476575,02/23/2019 06:23:58 PM,02/23/2019 06:30:30 PM,,,,,I agree,Mostly gay,Man,Single,Only the guys I have sex with,,,,Grindr,,,,,,,,,,,,,Grindr,,,,,,,,,,,Something random,43,Average,Asian,Top,,,Body type,Ethnicity,,,Slightly important to my sense of who I am,Slightly important to my sense of who I am,Slightly important to my sense of who I am,Somewhat important to my sense of who I am,Slightly important to my sense of who I am,Somewhat important to my sense of who I am,Somewhat important to my sense of who I am,Slightly important to my sense of who I am,Slightly important to my sense of who I am,Slightly important to my sense of who I am,Image 3,Image 3,Image 2,Image 2,Image 4,Image 3,Image 1,Image 2,Image 2,Image 3,,,,Image 4,,Image 6,,,Image 9,,,,,,Image 5,,,,Image 9,Image 10,,,Image 3,,,,Image 7,,Image 9,Image 10,,Image 2,Image 3,Image 4,,,,,Image 9,
10550843433,225476575,02/23/2019 05:37:31 PM,02/23/2019 05:55:32 PM,,,,,I agree,Gay,Man,Single,Most of my family,Adam4Adam,,,Grindr,,,,,,Scruff,,,,Adam4Adam,,,Grindr,,,,,,Scruff,,,,,Face only,34,Toned,White,Versatile,,,,,,"None, don't hide anything",Slightly important to my sense of who I am,Slightly important to my sense of who I am,Not important to my sense of who I am,Very important to my sense of who I am,Somewhat important to my sense of who I am,Somewhat important to my sense of who I am,Somewhat important to my sense of who I am,Not important to my sense of who I am,Not important to my sense of who I am,Somewhat important to my sense of who I am,Image 4,Image 3,Image 1,Image 2,Image 1,Image 1,Image 2,Image 2,Image 1,Image 1,Image 1,,Image 3,,,,,,,,,,Image 3,,Image 5,,,,,,,,,,Image 5,,Image 7,,,,Image 1,,,,,,,,,
10550817538,225476575,02/23/2019 05:09:11 PM,02/23/2019 05:11:12 PM,,,,,I agree,Gay,Cisgender man,Single,Everyone,,,,Grindr,,,Hornet,,,Scruff,,Tinder,Some other app,,,,Grindr,,,,,,Scruff,,Tinder,Some other app,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10550792395,225476575,02/23/2019 04:37:47 PM,02/23/2019 05:08:27 PM,,,,,I agree,Gay,Man,Single,Everyone,,,,Grindr,,,Hornet,Jack'd,,,Surge,,,,,,Grindr,,,,,,,,,,,Face only,22,Slim,Mixed,Versatile,,,,,,"None, don't hide anything",Not important to my sense of who I am,Slightly important to my sense of who I am,Slightly important to my sense of who I am,Not important to my sense of who I am,Not important to my sense of who I am,Not important to my sense of who I am,Not important to my sense of who I am,Slightly important to my sense of who I am,Not important to my sense of who I am,Not important to my sense of who I am,Image 3,Image 1,Image 3,Image 1,Image 2,Image 4,Image 1,Image 1,Image 3,Image 4,,,,,,Image 6,,,,,Image 1,Image 2,,,,,,,,,,,,,,,,,Image 9,,,,Image 3,,,,,,,
10550786590,225476575,02/23/2019 04:32:33 PM,02/23/2019 04:37:52 PM,,,,,I agree,Bisexual/curious,Trans man,Single,Nobody,,,,Grindr,,,,,,,,,,,,,Grindr,,,,,,,,,,,Nothing (blank),25,Average,Mixed,Versatile,Profile pic,Age,,,,,Not important to my sense of who I am,Somewhat important to my sense of who I am,Somewhat important to my sense of who I am,Very important to my sense of who I am,Not important to my sense of who I am,Not important to my sense of who I am,Somewhat important to my sense of who I am,Not important to my sense of who I am,Not important to my sense of who I am,Not important to my sense of who I am,Image 2,Image 4,Image 3,Image 2,Image 4,Image 4,Image 2,Image 1,Image 3,Image 3,,,,,,Image 6,,,,,,,,,Image 5,Image 6,,,,,,,Image 3,,,,,,Image 9,,,,,,,,,,,
10550783519,225476575,02/23/2019 04:28:46 PM,02/23/2019 04:40:23 PM,,,,,I agree,Bisexual/curious,Man,Single,Most of my family,,,,Grindr,,,,,,,,Tinder,,,,,Grindr,,,,,,,,,,,Body only,21,Average,Latino,Versatile,,,,,,"None, don't hide anything",Somewhat important to my sense of who I am,Slightly important to my sense of who I am,Very important to my sense of who I am,Extremely important to my sense of who I am,Very important to my sense of who I am,Extremely important to my sense of who I am,Somewhat important to my sense of who I am,Very important to my sense of who I am,Extremely important to my sense of who I am,Very important to my sense of who I am,Image 3,Image 3,Image 1,Image 2,Image 2,Image 4,Image 3,Image 3,Image 4,Image 3,,Image 2,Image 3,Image 4,,Image 6,,,Image 9,,Image 1,Image 2,,,Image 5,,Image 7,,Image 9,,,Image 2,Image 3,,,,Image 7,Image 8,Image 9,Image 10,Image 1,Image 2,,Image 4,Image 5,,Image 7,Image 8,,Image 10
10550779439,225476575,02/23/2019 04:22:54 PM,02/23/2019 04:33:55 PM,,,,,I agree,Bisexual/curious,Man,In a relationship,A few friends,,,,Grindr,,,,,,Scruff,,,,,,,Grindr,,,,,,Scruff,,,,,Body only,37,Muscular,Latino,Top,,,,,,"None, don't hide anything",Not important to my sense of who I am,Slightly important to my sense of who I am,Not important to my sense of who I am,Somewhat important to my sense of who I am,Somewhat important to my sense of who I am,Not important to my sense of who I am,Not important to my sense of who I am,Not important to my sense of who I am,Not important to my sense of who I am,Not important to my sense of who I am,Image 1,Image 3,Image 4,Image 2,Image 1,Image 4,Image 1,Image 1,Image 3,Image 1,Image 1,,Image 3,,,Image 6,Image 7,,Image 9,,,Image 2,,,Image 5,,Image 7,,Image 9,Image 10,Image 1,,Image 3,,,,Image 7,Image 8,Image 9,Image 10,,Image 2,Image 3,,,,,,,Image 10
10550778897,225476575,02/23/2019 04:23:55 PM,02/23/2019 04:29:42 PM,,,,,I agree,Bisexual/curious,Man,Single,Only the guys I have sex with,,,,Grindr,,,,,,Scruff,,,,,,,Grindr,,,,,,Scruff,,,,,Body only,31,Muscular,Black,Versatile,,,,,,"None, don't hide anything",Slightly important to my sense of who I am,Extremely important to my sense of who I am,Very important to my sense of who I am,Extremely important to my sense of who I am,Very important to my sense of who I am,Extremely important to my sense of who I am,Somewhat important to my sense of who I am,Extremely important to my sense of who I am,Extremely important to my sense of who I am,Extremely important to my sense of who I am,Image 1,Image 3,Image 4,Image 2,Image 3,Image 4,Image 1,Image 1,Image 1,Image 1,,,,,,Image 6,,,,,Image 1,Image 2,,,,,,,,,,,,,,,,,Image 9,,,Image 2,,,,,,,,
10550778848,225476575,02/23/2019 04:22:23 PM,02/23/2019 04:36:26 PM,,,,,I agree,Mostly gay,Man,In a relationship,A few friends,,,,Grindr,,,Hornet,,,,,,,,,,Grindr,,,,,,,,,,,Body only,50,Average,White,Versatile,,,,,,"None, don't hide anything",Somewhat important to my sense of who I am,Somewhat important to my sense of who I am,Somewhat important to my sense of who I am,Somewhat important to my sense of who I am,Somewhat important to my sense of who I am,Somewhat important to my sense of who I am,Somewhat important to my sense of who I am,Somewhat important to my sense of who I am,Very important to my sense of who I am,Very important to my sense of who I am,Image 1,Image 4,Image 4,Image 1,Image 4,Image 4,Image 3,Image 1,Image 2,Image 4,,,,Image 4,Image 5,,,,,,,Image 2,,,,,,,,,,,Image 3,,,,,,Image 9,,,,,,,,,,,
10550776612,225476575,02/23/2019 04:20:47 PM,02/23/2019 04:21:41 PM,,,,,I agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10550776349,225476575,02/23/2019 04:20:48 PM,02/23/2019 04:30:29 PM,,,,,I agree,Mostly gay,Man,Single,Only the guys I have sex with,Adam4Adam,,,Grindr,,,,Jack'd,,,,,,,,,Grindr,,,,,,,,,,,Nothing (blank),26,Slim,Black,Versatile,,,,Ethnicity,,,Not important to my sense of who I am,Not important to my sense of who I am,Somewhat important to my sense of who I am,Somewhat important to my sense of who I am,Very important to my sense of who I am,Somewhat important to my sense of who I am,Somewhat important to my sense of who I am,Somewhat important to my sense of who I am,Very important to my sense of who I am,Somewhat important to my sense of who I am,Image 3,Image 3,Image 4,Image 2,Image 4,Image 4,Image 3,Image 4,Image 4,Image 4,,,,,,Image 6,,,,,,Image 2,,,Image 5,,,,Image 9,,,,,,,,,,Image 9,,,,,,,,,,,
10550773491,225476575,02/23/2019 04:18:06 PM,02/23/2019 04:24:27 PM,,,,,I agree,Gay,Cisgender man,Single,Most of my family,Adam4Adam,,,Grindr,,,,Jack'd,,,,Tinder,Some other app,,,,Grindr,,,,Jack'd,,,,Tinder,Some other app,,Something random,28,Toned,Mixed,No sex,,,,,Sexual position,,Somewhat important to my sense of who I am,Not important to my sense of who I am,Very important to my sense of who I am,Very important to my sense of who I am,Very important to my sense of who I am,Very important to my sense of who I am,Very important to my sense of who I am,Very important to my sense of who I am,Somewhat important to my sense of who I am,Very important to my sense of who I am,Image 3,Image 3,Image 4,Image 2,Image 2,Image 4,Image 2,Image 1,Image 3,Image 3,,,,,,Image 6,,,Image 9,,,Image 2,,,Image 5,,,,Image 9,,,,,,,,,,Image 9,Image 10,,,,Image 4,,,,,,
10550766856,225476575,02/23/2019 04:10:45 PM,02/23/2019 04:20:00 PM,,,,,I agree,Bisexual/curious,Man,Single,A few friends,,,,Grindr,,,,,,,,,,,,,Grindr,,,,,,,,,,,Body only,31,Muscular,Black,Versatile,,,,,,"None, don't hide anything",Somewhat important to my sense of who I am,Not important to my sense of who I am,Somewhat important to my sense of who I am,Extremely important to my sense of who I am,Somewhat important to my sense of who I am,Slightly important to my sense of who I am,Somewhat important to my sense of who I am,Extremely important to my sense of who I am,Not important to my sense of who I am,Not important to my sense of who I am,Image 2,Image 1,Image 4,Image 2,Image 1,Image 1,Image 2,Image 4,Image 3,Image 2,Image 1,Image 2,Image 3,,,Image 6,Image 7,,,,,Image 2,Image 3,,,Image 6,,Image 8,,,,Image 2,,,Image 5,,Image 7,Image 8,,Image 10,,Image 2,,Image 4,,,Image 7,,,
10550707300,225476575,02/23/2019 03:04:31 PM,02/23/2019 03:11:10 PM,,,,,I agree,Gay,Cisgender man,In a relationship,Everyone,,,,Grindr,,Growlr,,Jack'd,,Scruff,,,,,,,Grindr,,Growlr,,,,Scruff,,,,,Body only,33,Average,White,Versatile,,,,,,"None, don't hide anything",Not important to my sense of who I am,Not important to my sense of who I am,Somewhat important to my sense of who I am,Very important to my sense of who I am,Not important to my sense of who I am,Somewhat important to my sense of who I am,Somewhat important to my sense of who I am,Not important to my sense of who I am,Not important to my sense of who I am,Not important to my sense of who I am,Image 3,Image 4,Image 4,Image 2,Image 4,Image 4,Image 1,Image 1,Image 4,Image 1,,,,,,Image 6,,,,,,Image 2,,,,Image 6,,,,,,,,,,,,,Image 9,,,,Image 3,,,,,,,
10550682379,225476575,02/23/2019 02:37:20 PM,02/23/2019 02:43:56 PM,,,,,I agree,Bisexual/curious,Man,Single,A few friends,,,,Grindr,,,,,,,,Tinder,,,,,Grindr,,,,,,,,Tinder,,,Something random,32,Average,Asian,Top,,,,,,"None, don't hide anything",Not important to my sense of who I am,Not important to my sense of who I am,Somewhat important to my sense of who I am,Somewhat important to my sense of who I am,Very important to my sense of who I am,Slightly important to my sense of who I am,Slightly important to my sense of who I am,Not important to my sense of who I am,Extremely important to my sense of who I am,Very important to my sense of who I am,Image 1,Image 3,Image 1,Image 1,Image 2,Image 3,Image 3,Image 2,Image 3,Image 1,,,Image 3,Image 4,Image 5,Image 6,,,Image 9,,,,,,Image 5,Image 6,Image 7,,Image 9,Image 10,Image 1,,,,,,Image 7,,Image 9,Image 10,Image 1,Image 2,,Image 4,Image 5,,,,Image 9,
10550681622,225476575,02/23/2019 02:36:49 PM,02/23/2019 02:44:41 PM,,,,,I agree,Bisexual/curious,Man,Single,A few family members,Adam4Adam,,,Grindr,,,,,,Scruff,,,,Adam4Adam,,,Grindr,,,,,,Scruff,,,,,Body and face,46,Toned,White,Versatile,,Age,,,,,Slightly important to my sense of who I am,Very important to my sense of who I am,Slightly important to my sense of who I am,Very important to my sense of who I am,Very important to my sense of who I am,Very important to my sense of who I am,Very important to my sense of who I am,Slightly important to my sense of who I am,Extremely important to my sense of who I am,Extremely important to my sense of who I am,Image 1,Image 3,Image 1,Image 2,Image 2,Image 4,Image 1,Image 4,Image 4,Image 1,,,,,,Image 6,,,Image 9,,,,,,,,,,,,Image 1,,,,,,,,,,,,Image 3,,,,,,,Image 10
10550634579,225476575,02/23/2019 01:46:26 PM,02/23/2019 01:58:23 PM,,,,,I agree,Mostly gay,Man,Single,Most of my family,Adam4Adam,,,Grindr,,,Hornet,Jack'd,OkCupid,,Surge,,,,,,Grindr,,,Hornet,,,,,,,,Body and face,37,Average,White,Versatile,,Age,,,,,Not important to my sense of who I am,Slightly important to my sense of who I am,Slightly important to my sense of who I am,Very important to my sense of who I am,Not important to my sense of who I am,Very important to my sense of who I am,Slightly important to my sense of who I am,Not important to my sense of who I am,Not important to my sense of who I am,Very important to my sense of who I am,Image 1,Image 1,Image 3,Image 1,Image 2,Image 4,Image 3,Image 4,Image 4,Image 2,,,,,,,,,,,,,,,,,Image 7,,Image 9,,,Image 2,,,,,,,,,,,,Image 4,,,,,,Image 10
10550597651,225476575,02/23/2019 01:09:37 PM,02/23/2019 01:16:02 PM,,,,,I agree,Gay,Man,Single,Most of my family,,,,Grindr,,Growlr,,,OkCupid,Scruff,,Tinder,Some other app,,,,Grindr,Grizzly,Growlr,,,OkCupid,Scruff,,Tinder,Some other app,,Body and face,24,Large,Latino,Bottom,Profile pic,,Body type,,,,Somewhat important to my sense of who I am,Somewhat important to my sense of who I am,Slightly important to my sense of who I am,Somewhat important to my sense of who I am,Slightly important to my sense of who I am,Very important to my sense of who I am,Somewhat important to my sense of who I am,Slightly important to my sense of who I am,Somewhat important to my sense of who I am,Somewhat important to my sense of who I am,Image 4,Image 3,Image 4,Image 2,Image 2,Image 4,Image 1,Image 1,Image 3,Image 3,,,Image 3,,,Image 6,,,,,,Image 2,,,Image 5,,,,,,,,,,,,,,Image 9,,,,,,,,,,,
10550582294,225476575,02/23/2019 12:55:36 PM,02/23/2019 01:01:22 PM,,,,,I agree,Gay,Man,Dating,Most of my friends,Adam4Adam,,,Grindr,,,,,,Scruff,,,,Adam4Adam,,,Grindr,,,,,,Scruff,,,,,Body and face,48,Toned,White,Versatile,,,,,,"None, don't hide anything",Not important to my sense of who I am,Not important to my sense of who I am,Not important to my sense of who I am,Not important to my sense of who I am,Somewhat important to my sense of who I am,Very important to my sense of who I am,Somewhat important to my sense of who I am,Not important to my sense of who I am,Somewhat important to my sense of who I am,Somewhat important to my sense of who I am,Image 4,Image 4,Image 1,Image 4,Image 4,Image 1,Image 4,Image 3,Image 4,Image 4,,,Image 3,,,,,,,,,,Image 3,,,,,,,Image 10,,,,Image 4,,,,,,,,,,,,Image 6,,,,
10550421253,225476575,02/23/2019 10:23:10 AM,02/23/2019 11:05:00 AM,,,,,I agree,Gay,Man,Single,A few friends,,,,Grindr,Grizzly,Growlr,Hornet,Jack'd,,Scruff,,Tinder,,,,,Grindr,,Growlr,,Jack'd,,,,Tinder,,,Face only,20,Average,Black,Bottom,,,,,,"None, don't hide anything",Very important to my sense of who I am,Very important to my sense of who I am,Somewhat important to my sense of who I am,Very important to my sense of who I am,Somewhat important to my sense of who I am,Somewhat important to my sense of who I am,Very important to my sense of who I am,Somewhat important to my sense of who I am,Not important to my sense of who I am,Slightly important to my sense of who I am,Image 2,Image 3,Image 1,Image 3,Image 1,Image 1,Image 1,Image 4,Image 1,Image 2,Image 1,Image 2,Image 3,,,Image 6,Image 7,,Image 9,,,,,,Image 5,Image 6,,Image 8,,,,Image 2,Image 3,,Image 5,,Image 7,Image 8,,,,Image 2,Image 3,Image 4,,,Image 7,,Image 9,
10548959958,225476575,02/22/2019 01:52:17 PM,02/22/2019 02:00:13 PM,,,,,I agree,Gay,Man,Single,Everyone,Adam4Adam,Daddyhunt,,Grindr,,,Hornet,Jack'd,,Scruff,,,,,Daddyhunt,,Grindr,,,,,,Scruff,,,,,Body and face,55,Slim,White,Versatile,,Age,,,,,Not important to my sense of who I am,Not important to my sense of who I am,Somewhat important to my sense of who I am,Very important to my sense of who I am,Not important to my sense of who I am,Somewhat important to my sense of who I am,Slightly important to my sense of who I am,Not important to my sense of who I am,Not important to my sense of who I am,Not important to my sense of who I am,Image 3,Image 3,Image 1,Image 2,Image 2,Image 3,Image 1,Image 2,Image 3,Image 3,,,Image 3,,,,,,Image 9,,,,,,Image 5,,,,,,Image 1,,Image 3,,,,Image 7,Image 8,,Image 10,,Image 2,Image 3,Image 4,,Image 6,,,Image 9,
10548914159,225476575,02/22/2019 01:33:59 PM,02/22/2019 01:41:37 PM,,,,,I agree,Gay,Man,In a relationship,Everyone,Adam4Adam,,,Grindr,,Growlr,,Jack'd,,,,,,,,,Grindr,,Growlr,,,,,,,,,Face only,33,Stocky,Black,Versatile,,,,,Sexual position,,Not important to my sense of who I am,Not important to my sense of who I am,Slightly important to my sense of who I am,Somewhat important to my sense of who I am,Not important to my sense of who I am,Slightly important to my sense of who I am,Slightly important to my sense of who I am,Not important to my sense of who I am,Not important to my sense of who I am,Slightly important to my sense of who I am,Image 1,Image 4,Image 4,Image 2,Image 4,Image 4,Image 2,Image 3,Image 3,Image 3,,Image 2,Image 3,Image 4,,Image 6,Image 7,,,,Image 1,Image 2,Image 3,,,Image 6,Image 7,,,,,,Image 3,,Image 5,,Image 7,,Image 9,Image 10,Image 1,,Image 3,Image 4,Image 5,,,,,Image 10
